Order_ID,Date,Time,Outlet,State,Model,ProductID,ProductName,Option,ItemBarcode,Brand,Department,Price,Qty,Revenue,Sales Person,Platform,Tax,Avg.Cost(AUD),L.Cost(AUD),GP%(Avg.Cost),GP%(L.Cost),Profit
97240,2024-12-03,17:23:25,SYDNEY CBD,NSW,24FW-TP-SS-EX-BFS-WHT,2709,BOLD FONT LOGO SHORT SLEEVE T-SHIRT (OVERSEAS EXCLUSIVE) WHITE,1,8800270900756.0,LOGO PLAY,T-SHIRT,89.0,1.0,89.0,Victoria L,Offline,8.09,38.0,38.0,53.03,53.03,51.0
97240,2024-12-03,17:23:25,SYDNEY CBD,NSW,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-17.8,1.0,-17.8,Victoria L,Offline,-1.62,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97241,2024-12-03,17:38:56,CHATSWOOD,NSW,ADLV-21SS-SSTBBD-SBL,448,TEDDY BEAR (BEAR DOLL) SHORT SLEEVE T-SHIRT SKY BLUE,1,8809692411116.0,LOGO PLAY,T-SHIRT,109.0,1.0,109.0,Kira Chen,Offline,9.91,48.66,48.68,50.89,50.87,60.32
97241,2024-12-03,17:38:56,CHATSWOOD,NSW,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Kira Chen,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97242,2024-12-03,17:41:23,CHATSWOOD,NSW,ADLV-23SS-SSBKBF-CTE,2123,BABY FACE CAT EARPLUG SHORT SLEEVE T-SHIRT BLACK,2,8809932243118.0,BABY FACE,T-SHIRT,109.0,1.0,109.0,Kira Chen,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97242,2024-12-03,17:41:23,CHATSWOOD,NSW,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Kira Chen,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97243,2024-12-03,17:48:35,SYDNEY CBD,NSW,ADLV-23SS-SSBKBF-FFB,2085,BABY FACE FIREFIGHTER BOY SHORT SLEEVE T-SHIRT BLACK,1,8809932243248.0,BABY FACE,T-SHIRT,109.0,1.0,109.0,Victoria L,Offline,9.91,48.68,48.68,50.87,50.87,60.32
97243,2024-12-03,17:48:35,SYDNEY CBD,NSW,OA-DSC-8,0,X'MAS 24 - 10% (AUD 100.00),NA,8729173983625.592,NA,PROMOTION,-10.9,1.0,-10.9,Victoria L,Offline,-0.99,57.33416553595658,57.196476892163425,51.779552649690295,51.288733654507915,70.42763563295378
97244,2024-12-03,17:49:56,QV MELBOURNE,VIC,ADLV-21SS-SSTBBD-SBL,448,TEDDY BEAR (BEAR DOLL) SHORT SLEEVE T-SHIRT SKY BLUE,2,8809692411123.0,LOGO PLAY,T-SHIRT,109.0,1.0,109.0,Kiki P,Offline,9.91,48.62,48.68,50.93,50.87,60.32
97244,2024-12-03,17:49:56,QV MELBOURNE,VIC,24FW-TP-SS-EX-BFS-PNK,2711,BOLD FONT LOGO SHORT SLEEVE T-SHIRT (OVERSEAS EXCLUSIVE) PINK,1,8800270900794.0,LOGO PLAY,T-SHIRT,89.0,1.0,89.0,Kiki P,Offline,8.09,38.0,38.0,53.03,53.03,51.0
97244,2024-12-03,17:49:56,QV MELBOURNE,VIC,24FW-TP-SS-EX-BFS-BLK,2708,BOLD FONT LOGO SHORT SLEEVE T-SHIRT (OVERSEAS EXCLUSIVE) BLACK,1,8800270900732.0,LOGO PLAY,T-SHIRT,89.0,1.0,89.0,Kiki P,Offline,8.09,38.0,38.0,53.03,53.03,51.0
